isHome,shotType,situation,bodyPart,goalMouthLocation,goalMouthCoordinates,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,incidentType,blockCoordinates,name,slug,shortName,position,jerseyNumber,userCount,firstName,lastName,x,y,z,home_team,away_team,match_url,goalType,fieldTranslations
True,save,assisted,left-foot,low-left,"{'x': 0, 'y': 52.6, 'z': 10.1}",2721796,6,,313,"{'start': {'x': 55.1, 'y': 32.3}, 'block': {'x': 49.6, 'y': 1.2}, 'end': {'x': 47.4, 'y': 0}, 'goal': {'x': 47.4, 'y': 89.9}}",40,2387,shot,"{'x': 1.2, 'y': 49.6, 'z': 0}",Cristopher Mesías,cristopher-mesias,C. Mesías,M,13,34,,,32.3,55.1,0.0,Cobresal,Deportes Copiapó,https://www.sofascore.com/football/match/deportes-copiapo-cobresal/rnbsgPK#id:11986453,,
False,miss,assisted,right-foot,close-left,"{'x': 0, 'y': 58, 'z': 5.6}",2721795,4,,184,"{'start': {'x': 14.7, 'y': 17.3}, 'end': {'x': 42, 'y': 0}, 'goal': {'x': 42, 'y': 94.4}}",42,2516,shot,,Juan Carlos Gaete,juan-carlos-gaete,J. C. Gaete,F,18,36,,,17.3,14.7,0.0,Cobresal,Deportes Copiapó,https://www.sofascore.com/football/match/deportes-copiapo-cobresal/rnbsgPK#id:11986453,,
True,miss,throw-in-set-piece,left-foot,close-left,"{'x': 0, 'y': 57.5, 'z': 19.4}",2722358,90,13.0,6130,"{'start': {'x': 43.1, 'y': 5.4}, 'end': {'x': 42.5, 'y': 0}, 'goal': {'x': 42.5, 'y': 80.6}}",1,170,shot,,Guillermo Paiva,guillermo-paiva,G. Paiva,F,29,311,,,5.4,43.1,0.0,Colo Colo,Cobreloa,https://www.sofascore.com/football/match/cobreloa-colo-colo/fnbsjnb#id:11986452,,
True,block,corner,left-foot,low-centre,"{'x': 0, 'y': 51.3, 'z': 19}",2722360,90,12.0,6101,"{'start': {'x': 39, 'y': 25.2}, 'block': {'x': 43.1, 'y': 14.5}, 'end': {'x': 48.7, 'y': 0}, 'goal': {'x': 48.7, 'y': 81}}",1,199,shot,"{'x': 14.5, 'y': 43.1, 'z': 0}",Leonardo Gil,leonardo-gil,L. Gil,M,5,369,,,25.2,39.0,0.0,Colo Colo,Cobreloa,https://www.sofascore.com/football/match/cobreloa-colo-colo/fnbsjnb#id:11986452,,"{'nameTranslation': {'ar': 'ليوناردو جيل'}, 'shortNameTranslation': {'ar': 'ل. جيل'}}"
False,save,assisted,right-foot,low-centre,"{'x': 0, 'y': 50.1, 'z': 8.9}",2722359,90,10.0,5984,"{'start': {'x': 37.5, 'y': 22.9}, 'block': {'x': 47.7, 'y': 2}, 'end': {'x': 49.9, 'y': 0}, 'goal': {'x': 49.9, 'y': 91.1}}",1,316,shot,"{'x': 2, 'y': 47.7, 'z': 0}",Luis García,luis-garcia,L. García,M,24,10,,,22.9,37.5,0.0,Colo Colo,Cobreloa,https://www.sofascore.com/football/match/cobreloa-colo-colo/fnbsjnb#id:11986452,,
True,save,corner,right-foot,low-centre,"{'x': 0, 'y': 49.9, 'z': 2.5}",2722361,90,9.0,5891,"{'start': {'x': 46.3, 'y': 13.2}, 'block': {'x': 50.2, 'y': 2.4}, 'end': {'x': 50.1, 'y': 0}, 'goal': {'x': 50.1, 'y': 97.5}}",1,409,shot,"{'x': 2.4, 'y': 50.2, 'z': 0}",Arturo Vidal,arturo-vidal,Arturo Vidal,M,23,11392,,,13.2,46.3,0.0,Colo Colo,Cobreloa,https://www.sofascore.com/football/match/cobreloa-colo-colo/fnbsjnb#id:11986452,,"{'nameTranslation': {'ar': 'فيدال, ارتورو'}, 'shortNameTranslation': {'ar': 'ا. فيدال'}}"
True,post,corner,head,left,"{'x': 0, 'y': 55.6, 'z': 17.1}",2722357,90,9.0,5886,"{'start': {'x': 49.9, 'y': 8.8}, 'end': {'x': 44.4, 'y': 0}, 'goal': {'x': 44.4, 'y': 82.9}}",1,414,shot,,Guillermo Paiva,guillermo-paiva,G. Paiva,F,29,311,,,8.8,49.9,0.0,Colo Colo,Cobreloa,https://www.sofascore.com/football/match/cobreloa-colo-colo/fnbsjnb#id:11986452,,
True,save,assisted,head,high-right,"{'x': 0, 'y': 45.6, 'z': 21.5}",2722356,90,8.0,5872,"{'start': {'x': 51.5, 'y': 10.5}, 'block': {'x': 51.1, 'y': 0.5}, 'end': {'x': 54.4, 'y': 0}, 'goal': {'x': 54.4, 'y': 78.5}}",1,428,shot,"{'x': 0.5, 'y': 51.1, 'z': 0}",Guillermo Paiva,guillermo-paiva,G. Paiva,F,29,311,,,10.5,51.5,0.0,Colo Colo,Cobreloa,https://www.sofascore.com/football/match/cobreloa-colo-colo/fnbsjnb#id:11986452,,
True,miss,corner,head,high,"{'x': 0, 'y': 53.9, 'z': 68.1}",2722333,90,5.0,5696,"{'start': {'x': 50, 'y': 11.8}, 'end': {'x': 46.1, 'y': 0}, 'goal': {'x': 46.1, 'y': 31.9}}",1,604,shot,,Leandro Benegas,leandro-benegas,L. Benegas,F,9,173,,,11.8,50.0,0.0,Colo Colo,Cobreloa,https://www.sofascore.com/football/match/cobreloa-colo-colo/fnbsjnb#id:11986452,,
True,save,free-kick,left-foot,low-centre,"{'x': 0, 'y': 51.3, 'z': 19.6}",2722332,90,3.0,5567,"{'start': {'x': 68.7, 'y': 24.2}, 'block': {'x': 51.3, 'y': 0.90000000000001}, 'end': {'x': 48.7, 'y': 0}, 'goal': {'x': 48.7, 'y': 80.4}}",1,733,shot,"{'x': 0.90000000000001, 'y': 51.3, 'z': 0}",Leonardo Gil,leonardo-gil,L. Gil,M,5,369,,,24.2,68.7,0.0,Colo Colo,Cobreloa,https://www.sofascore.com/football/match/cobreloa-colo-colo/fnbsjnb#id:11986452,,"{'nameTranslation': {'ar': 'ليوناردو جيل'}, 'shortNameTranslation': {'ar': 'ل. جيل'}}"
True,miss,free-kick,left-foot,close-high,"{'x': 0, 'y': 49.1, 'z': 59.7}",2722325,82,,4911,"{'start': {'x': 34.9, 'y': 23.6}, 'end': {'x': 50.9, 'y': 0}, 'goal': {'x': 50.9, 'y': 40.3}}",9,489,shot,,Leonardo Gil,leonardo-gil,L. Gil,M,5,369,,,23.6,34.9,0.0,Colo Colo,Cobreloa,https://www.sofascore.com/football/match/cobreloa-colo-colo/fnbsjnb#id:11986452,,"{'nameTranslation': {'ar': 'ليوناردو جيل'}, 'shortNameTranslation': {'ar': 'ل. جيل'}}"
True,save,assisted,right-foot,low-left,"{'x': 0, 'y': 52.1, 'z': 11.4}",2722322,78,,4645,"{'start': {'x': 65.1, 'y': 28.3}, 'block': {'x': 50.4, 'y': 1.5}, 'end': {'x': 47.9, 'y': 0}, 'goal': {'x': 47.9, 'y': 88.6}}",13,755,shot,"{'x': 1.5, 'y': 50.4, 'z': 0}",Alan Saldivia,alan-saldivia,A. Saldivia,D,4,283,Alan Saldivia,,28.3,65.1,0.0,Colo Colo,Cobreloa,https://www.sofascore.com/football/match/cobreloa-colo-colo/fnbsjnb#id:11986452,,
True,miss,assisted,head,left,"{'x': 0, 'y': 89.1, 'z': 12.5}",2722324,77,,4611,"{'start': {'x': 53, 'y': 11.5}, 'block': {'x': 39.7, 'y': 7.2}, 'end': {'x': 10.9, 'y': 0}, 'goal': {'x': 10.9, 'y': 87.5}}",14,789,shot,"{'x': 7.2, 'y': 39.7, 'z': 0}",Leandro Benegas,leandro-benegas,L. Benegas,F,9,173,,,11.5,53.0,0.0,Colo Colo,Cobreloa,https://www.sofascore.com/football/match/cobreloa-colo-colo/fnbsjnb#id:11986452,,
True,block,assisted,left-foot,low-centre,"{'x': 0, 'y': 49.4, 'z': 19}",2722321,74,,4432,"{'start': {'x': 30.1, 'y': 7}, 'block': {'x': 35.9, 'y': 5}, 'end': {'x': 50.6, 'y': 0}, 'goal': {'x': 50.6, 'y': 81}}",17,968,shot,"{'x': 5, 'y': 35.9, 'z': 0}",Guillermo Paiva,guillermo-paiva,G. Paiva,F,29,311,,,7.0,30.1,0.0,Colo Colo,Cobreloa,https://www.sofascore.com/football/match/cobreloa-colo-colo/fnbsjnb#id:11986452,,
False,goal,assisted,left-foot,low-left,"{'x': 0, 'y': 52.9, 'z': 7.6}",2722254,66,,3955,"{'start': {'x': 48, 'y': 20.2}, 'end': {'x': 47.1, 'y': 0}, 'goal': {'x': 47.1, 'y': 92.4}}",25,1445,shot,,Gastón Rodríguez,gaston-rodriguez,G. Rodríguez,F,18,69,,,20.2,48.0,0.0,Colo Colo,Cobreloa,https://www.sofascore.com/football/match/cobreloa-colo-colo/fnbsjnb#id:11986452,regular,
True,save,assisted,left-foot,high-left,"{'x': 0, 'y': 52, 'z': 28.5}",2722253,66,,3902,"{'start': {'x': 33.1, 'y': 24.3}, 'block': {'x': 49.3, 'y': 1.5}, 'end': {'x': 48, 'y': 0}, 'goal': {'x': 48, 'y': 71.5}}",25,1498,shot,"{'x': 1.5, 'y': 49.3, 'z': 0}",Erick Wiemberg,erick-wiemberg,E. Wiemberg,D,21,171,,,24.3,33.1,0.0,Colo Colo,Cobreloa,https://www.sofascore.com/football/match/cobreloa-colo-colo/fnbsjnb#id:11986452,,
True,miss,corner,left-foot,close-left,"{'x': 0, 'y': 57.6, 'z': 9.7}",2722250,63,,3768,"{'start': {'x': 46.6, 'y': 1.5}, 'end': {'x': 42.4, 'y': 0}, 'goal': {'x': 42.4, 'y': 90.3}}",28,1632,shot,,Guillermo Paiva,guillermo-paiva,G. Paiva,F,29,311,,,1.5,46.6,0.0,Colo Colo,Cobreloa,https://www.sofascore.com/football/match/cobreloa-colo-colo/fnbsjnb#id:11986452,,
True,block,regular,left-foot,low-centre,"{'x': 0, 'y': 50.9, 'z': 19}",2722246,59,,3522,"{'start': {'x': 40.4, 'y': 23}, 'block': {'x': 45.1, 'y': 10.5}, 'end': {'x': 49.1, 'y': 0}, 'goal': {'x': 49.1, 'y': 81}}",32,1878,shot,"{'x': 10.5, 'y': 45.1, 'z': 0}",Erick Wiemberg,erick-wiemberg,E. Wiemberg,D,21,171,,,23.0,40.4,0.0,Colo Colo,Cobreloa,https://www.sofascore.com/football/match/cobreloa-colo-colo/fnbsjnb#id:11986452,,
True,miss,assisted,left-foot,left,"{'x': 0, 'y': 62.7, 'z': 23.6}",2722249,59,,3519,"{'start': {'x': 51.5, 'y': 8.8}, 'block': {'x': 45.3, 'y': 7.1}, 'end': {'x': 37.3, 'y': 0}, 'goal': {'x': 37.3, 'y': 76.4}}",32,1881,shot,"{'x': 7.1, 'y': 45.3, 'z': 0}",Guillermo Paiva,guillermo-paiva,G. Paiva,F,29,311,,,8.8,51.5,0.0,Colo Colo,Cobreloa,https://www.sofascore.com/football/match/cobreloa-colo-colo/fnbsjnb#id:11986452,,
True,block,regular,left-foot,low-centre,"{'x': 0, 'y': 51.1, 'z': 19}",2722255,59,,3511,"{'start': {'x': 60.8, 'y': 12.1}, 'block': {'x': 59.6, 'y': 10.9}, 'end': {'x': 48.9, 'y': 0}, 'goal': {'x': 48.9, 'y': 81}}",32,1889,shot,"{'x': 10.9, 'y': 59.6, 'z': 0}",Alan Saldivia,alan-saldivia,A. Saldivia,D,4,283,Alan Saldivia,,12.1,60.8,0.0,Colo Colo,Cobreloa,https://www.sofascore.com/football/match/cobreloa-colo-colo/fnbsjnb#id:11986452,,
True,save,assisted,head,low-centre,"{'x': 0, 'y': 49.1, 'z': 17.1}",2722243,56,,3331,"{'start': {'x': 59.1, 'y': 10.9}, 'block': {'x': 52.3, 'y': 1.9}, 'end': {'x': 50.9, 'y': 0}, 'goal': {'x': 50.9, 'y': 82.9}}",35,2069,shot,"{'x': 1.9, 'y': 52.3, 'z': 0}",Cristián Zavala,cristian-zavala,C. Zavala,F,14,371,,,10.9,59.1,0.0,Colo Colo,Cobreloa,https://www.sofascore.com/football/match/cobreloa-colo-colo/fnbsjnb#id:11986452,,
True,post,corner,left-foot,left,"{'x': 0, 'y': 55.4, 'z': 37.3}",2722258,54,,3214,"{'start': {'x': 44.2, 'y': 24.8}, 'end': {'x': 44.6, 'y': 0}, 'goal': {'x': 44.6, 'y': 62.7}}",37,2186,shot,,Erick Wiemberg,erick-wiemberg,E. Wiemberg,D,21,171,,,24.8,44.2,0.0,Colo Colo,Cobreloa,https://www.sofascore.com/football/match/cobreloa-colo-colo/fnbsjnb#id:11986452,,
True,save,assisted,right-foot,high-centre,"{'x': 0, 'y': 50.6, 'z': 24.1}",2722239,53,,3135,"{'start': {'x': 67.6, 'y': 8.4}, 'block': {'x': 58.5, 'y': 3.5}, 'end': {'x': 49.4, 'y': 0}, 'goal': {'x': 49.4, 'y': 75.9}}",38,2265,shot,"{'x': 3.5, 'y': 58.5, 'z': 0}",Guillermo Paiva,guillermo-paiva,G. Paiva,F,29,311,,,8.4,67.6,0.0,Colo Colo,Cobreloa,https://www.sofascore.com/football/match/cobreloa-colo-colo/fnbsjnb#id:11986452,,
False,miss,assisted,right-foot,left,"{'x': 0, 'y': 60, 'z': 19.4}",2722236,52,,3063,"{'start': {'x': 73.8, 'y': 10.1}, 'end': {'x': 40, 'y': 0}, 'goal': {'x': 40, 'y': 80.6}}",39,2337,shot,,Gastón Rodríguez,gaston-rodriguez,G. Rodríguez,F,18,69,,,10.1,73.8,0.0,Colo Colo,Cobreloa,https://www.sofascore.com/football/match/cobreloa-colo-colo/fnbsjnb#id:11986452,,
True,save,assisted,right-foot,low-right,"{'x': 0, 'y': 45.6, 'z': 19}",2722235,50,,2955,"{'start': {'x': 63.9, 'y': 11.7}, 'block': {'x': 54, 'y': 0.59999999999999}, 'end': {'x': 54.4, 'y': 0}, 'goal': {'x': 54.4, 'y': 81}}",41,2445,shot,"{'x': 0.59999999999999, 'y': 54, 'z': 0}",Marcos Bolados,marcos-bolados,M. Bolados,F,11,350,,,11.7,63.9,0.0,Colo Colo,Cobreloa,https://www.sofascore.com/football/match/cobreloa-colo-colo/fnbsjnb#id:11986452,,
True,block,assisted,right-foot,low-centre,"{'x': 0, 'y': 49.3, 'z': 19}",2722318,50,,2945,"{'start': {'x': 64.2, 'y': 28.6}, 'block': {'x': 59.6, 'y': 18.8}, 'end': {'x': 50.7, 'y': 0}, 'goal': {'x': 50.7, 'y': 81}}",41,2455,shot,"{'x': 18.8, 'y': 59.6, 'z': 0}",Esteban Pavez,esteban-pavez,E. Pavez,M,8,285,,,28.6,64.2,0.0,Colo Colo,Cobreloa,https://www.sofascore.com/football/match/cobreloa-colo-colo/fnbsjnb#id:11986452,,
True,save,assisted,head,low-right,"{'x': 0, 'y': 47.5, 'z': 17.1}",2722245,49,,2899,"{'start': {'x': 53.9, 'y': 7.3}, 'block': {'x': 50, 'y': 0.59999999999999}, 'end': {'x': 52.5, 'y': 0}, 'goal': {'x': 52.5, 'y': 82.9}}",42,2501,shot,"{'x': 0.59999999999999, 'y': 50, 'z': 0}",Guillermo Paiva,guillermo-paiva,G. Paiva,F,29,311,,,7.3,53.9,0.0,Colo Colo,Cobreloa,https://www.sofascore.com/football/match/cobreloa-colo-colo/fnbsjnb#id:11986452,,
True,save,regular,right-foot,low-left,"{'x': 0, 'y': 51.9, 'z': 13.9}",2722238,49,,2886,"{'start': {'x': 44.2, 'y': 5.1}, 'block': {'x': 46, 'y': 2.7}, 'end': {'x': 48.1, 'y': 0}, 'goal': {'x': 48.1, 'y': 86.1}}",42,2514,shot,"{'x': 2.7, 'y': 46, 'z': 0}",Matías Moya,matias-moya,M. Moya,F,26,117,,,5.1,44.2,0.0,Colo Colo,Cobreloa,https://www.sofascore.com/football/match/cobreloa-colo-colo/fnbsjnb#id:11986452,,
True,miss,assisted,head,left,"{'x': 0, 'y': 66.9, 'z': 36.1}",2722242,49,,2885,"{'start': {'x': 62, 'y': 14.1}, 'block': {'x': 48.4, 'y': 5}, 'end': {'x': 33.1, 'y': 0}, 'goal': {'x': 33.1, 'y': 63.9}}",42,2515,shot,"{'x': 5, 'y': 48.4, 'z': 0}",Leonardo Gil,leonardo-gil,L. Gil,M,5,369,,,14.1,62.0,0.0,Colo Colo,Cobreloa,https://www.sofascore.com/football/match/cobreloa-colo-colo/fnbsjnb#id:11986452,,"{'nameTranslation': {'ar': 'ليوناردو جيل'}, 'shortNameTranslation': {'ar': 'ل. جيل'}}"
False,miss,regular,right-foot,left,"{'x': 0, 'y': 59.5, 'z': 19.4}",2722194,43,,2531,"{'start': {'x': 39.5, 'y': 13.8}, 'end': {'x': 40.5, 'y': 0}, 'goal': {'x': 40.5, 'y': 80.6}}",3,169,shot,,Christian Bravo,christian-bravo,C. Bravo,M,17,42,,,13.8,39.5,0.0,Colo Colo,Cobreloa,https://www.sofascore.com/football/match/cobreloa-colo-colo/fnbsjnb#id:11986452,,
True,miss,assisted,right-foot,close-right,"{'x': 0, 'y': 42, 'z': 8.3}",2722189,39,,2286,"{'start': {'x': 52.7, 'y': 12.2}, 'end': {'x': 58, 'y': 0}, 'goal': {'x': 58, 'y': 91.7}}",7,414,shot,,Arturo Vidal,arturo-vidal,Arturo Vidal,M,23,11392,,,12.2,52.7,0.0,Colo Colo,Cobreloa,https://www.sofascore.com/football/match/cobreloa-colo-colo/fnbsjnb#id:11986452,,"{'nameTranslation': {'ar': 'فيدال, ارتورو'}, 'shortNameTranslation': {'ar': 'ا. فيدال'}}"
True,save,assisted,left-foot,high-centre,"{'x': 0, 'y': 51.1, 'z': 21.5}",2722188,37,,2194,"{'start': {'x': 43.6, 'y': 24.8}, 'block': {'x': 49.8, 'y': 2.4}, 'end': {'x': 48.9, 'y': 0}, 'goal': {'x': 48.9, 'y': 78.5}}",9,506,shot,"{'x': 2.4, 'y': 49.8, 'z': 0}",Leonardo Gil,leonardo-gil,L. Gil,M,5,369,,,24.8,43.6,0.0,Colo Colo,Cobreloa,https://www.sofascore.com/football/match/cobreloa-colo-colo/fnbsjnb#id:11986452,,"{'nameTranslation': {'ar': 'ليوناردو جيل'}, 'shortNameTranslation': {'ar': 'ل. جيل'}}"
False,goal,regular,right-foot,low-right,"{'x': 0, 'y': 46.6, 'z': 2.5}",2722152,27,,1606,"{'start': {'x': 61.1, 'y': 9.3}, 'end': {'x': 53.4, 'y': 0}, 'goal': {'x': 53.4, 'y': 97.5}}",19,1094,shot,,Cristián Insaurralde,cristian-insaurralde,C. Insaurralde,F,7,62,,,9.3,61.1,0.0,Colo Colo,Cobreloa,https://www.sofascore.com/football/match/cobreloa-colo-colo/fnbsjnb#id:11986452,regular,
True,miss,corner,head,close-left,"{'x': 0, 'y': 57.8, 'z': 12.5}",2722147,26,,1548,"{'start': {'x': 56.6, 'y': 4.6}, 'end': {'x': 42.2, 'y': 0}, 'goal': {'x': 42.2, 'y': 87.5}}",20,1152,shot,,Marcos Bolados,marcos-bolados,M. Bolados,F,11,350,,,4.6,56.6,0.0,Colo Colo,Cobreloa,https://www.sofascore.com/football/match/cobreloa-colo-colo/fnbsjnb#id:11986452,,
True,miss,corner,head,right,"{'x': 0, 'y': 9.1, 'z': 6.9}",2722146,24,,1439,"{'start': {'x': 45.5, 'y': 6.7}, 'block': {'x': 93.3, 'y': 1.6}, 'end': {'x': 90.9, 'y': 0}, 'goal': {'x': 90.9, 'y': 93.1}}",22,1261,shot,"{'x': 1.6, 'y': 93.3, 'z': 0}",Marcos Bolados,marcos-bolados,M. Bolados,F,11,350,,,6.7,45.5,0.0,Colo Colo,Cobreloa,https://www.sofascore.com/football/match/cobreloa-colo-colo/fnbsjnb#id:11986452,,
True,miss,assisted,right-foot,high-right,"{'x': 0, 'y': 40.7, 'z': 48.6}",2722111,10,,583,"{'start': {'x': 64.6, 'y': 20.1}, 'end': {'x': 59.3, 'y': 0}, 'goal': {'x': 59.3, 'y': 51.4}}",36,2117,shot,,Guillermo Paiva,guillermo-paiva,G. Paiva,F,29,311,,,20.1,64.6,0.0,Colo Colo,Cobreloa,https://www.sofascore.com/football/match/cobreloa-colo-colo/fnbsjnb#id:11986452,,
True,block,regular,right-foot,low-right,"{'x': 0, 'y': 45.4, 'z': 19}",2739653,90,10.0,5988,"{'start': {'x': 53.4, 'y': 29.1}, 'block': {'x': 53.6, 'y': 24.1}, 'end': {'x': 54.6, 'y': 0}, 'goal': {'x': 54.6, 'y': 81}}",1,312,shot,"{'x': 24.1, 'y': 53.6, 'z': 0}",Matías Cavalleri,matias-cavalleri,M. Cavalleri,M,10,46,,,29.1,53.4,0.0,Unión La Calera,Everton de Viña del Mar,https://www.sofascore.com/football/match/union-la-calera-everton-de-vina-del-mar/HacsRou#id:11986463,,
True,save,assisted,head,high-centre,"{'x': 0, 'y': 50.3, 'z': 29.1}",2739650,90,9.0,5914,"{'start': {'x': 45.2, 'y': 8.5}, 'block': {'x': 49.3, 'y': 1.4}, 'end': {'x': 49.7, 'y': 0}, 'goal': {'x': 49.7, 'y': 70.9}}",1,386,shot,"{'x': 1.4, 'y': 49.3, 'z': 0}",Nicolás Ferreyra,nicolas-ferreyra,N. Ferreyra,D,22,29,,,8.5,45.2,0.0,Unión La Calera,Everton de Viña del Mar,https://www.sofascore.com/football/match/union-la-calera-everton-de-vina-del-mar/HacsRou#id:11986463,,
True,miss,assisted,head,right,"{'x': 0, 'y': 38.2, 'z': 26.4}",2739620,89,,5333,"{'start': {'x': 58.2, 'y': 10.3}, 'end': {'x': 61.8, 'y': 0}, 'goal': {'x': 61.8, 'y': 73.6}}",2,67,shot,,Walter Ponce,walter-ponce,W. Ponce,F,17,26,,,10.3,58.2,0.0,Unión La Calera,Everton de Viña del Mar,https://www.sofascore.com/football/match/union-la-calera-everton-de-vina-del-mar/HacsRou#id:11986463,,
False,miss,fast-break,right-foot,close-left,"{'x': 0, 'y': 57.6, 'z': 12.5}",2739619,88,,5255,"{'start': {'x': 31.5, 'y': 9.6}, 'end': {'x': 42.4, 'y': 0}, 'goal': {'x': 42.4, 'y': 87.5}}",3,145,shot,,Matías Campos López,matias-campos-lopez,M. C. López,F,9,33,,,9.6,31.5,0.0,Unión La Calera,Everton de Viña del Mar,https://www.sofascore.com/football/match/union-la-calera-everton-de-vina-del-mar/HacsRou#id:11986463,,
True,miss,assisted,head,left,"{'x': 0, 'y': 61.5, 'z': 11.1}",2739595,81,,4852,"{'start': {'x': 50.6, 'y': 9}, 'end': {'x': 38.5, 'y': 0}, 'goal': {'x': 38.5, 'y': 88.9}}",10,548,shot,,Diego Ulloa,diego-ulloa,D. Ulloa,D,4,18,Diego Ulloa,,9.0,50.6,0.0,Unión La Calera,Everton de Viña del Mar,https://www.sofascore.com/football/match/union-la-calera-everton-de-vina-del-mar/HacsRou#id:11986463,,
True,miss,throw-in-set-piece,right-foot,right,"{'x': 0, 'y': 38.7, 'z': 12.5}",2739591,79,,4737,"{'start': {'x': 43.1, 'y': 23}, 'end': {'x': 61.3, 'y': 0}, 'goal': {'x': 61.3, 'y': 87.5}}",12,663,shot,,César Pérez,cesar-perez,C. Pérez,M,25,463,,,23.0,43.1,0.0,Unión La Calera,Everton de Viña del Mar,https://www.sofascore.com/football/match/union-la-calera-everton-de-vina-del-mar/HacsRou#id:11986463,,
False,goal,fast-break,left-foot,low-centre,"{'x': 0, 'y': 50.2, 'z': 4.4}",2739567,71,,4257,"{'start': {'x': 60.2, 'y': 12.7}, 'end': {'x': 49.8, 'y': 0}, 'goal': {'x': 49.8, 'y': 95.6}}",20,1143,shot,,Rodrigo Contreras,rodrigo-contreras,R. Contreras,F,27,268,,,12.7,60.2,0.0,Unión La Calera,Everton de Viña del Mar,https://www.sofascore.com/football/match/union-la-calera-everton-de-vina-del-mar/HacsRou#id:11986463,regular,
False,save,fast-break,left-foot,low-centre,"{'x': 0, 'y': 51, 'z': 6.3}",2739566,69,,4084,"{'start': {'x': 39.5, 'y': 13.2}, 'block': {'x': 42.2, 'y': 8.8}, 'end': {'x': 49, 'y': 0}, 'goal': {'x': 49, 'y': 93.7}}",22,1316,shot,"{'x': 8.8, 'y': 42.2, 'z': 0}",Matías Campos López,matias-campos-lopez,M. C. López,F,9,33,,,13.2,39.5,0.0,Unión La Calera,Everton de Viña del Mar,https://www.sofascore.com/football/match/union-la-calera-everton-de-vina-del-mar/HacsRou#id:11986463,,
True,save,assisted,right-foot,low-left,"{'x': 0, 'y': 54.6, 'z': 13.3}",2739552,58,,3473,"{'start': {'x': 54.5, 'y': 7.1}, 'block': {'x': 51.1, 'y': 1.2}, 'end': {'x': 45.4, 'y': 0}, 'goal': {'x': 45.4, 'y': 86.7}}",33,1927,shot,"{'x': 1.2, 'y': 51.1, 'z': 0}",Franco Soldano,franco-soldano,F. Soldano,F,19,125,,,7.1,54.5,0.0,Unión La Calera,Everton de Viña del Mar,https://www.sofascore.com/football/match/union-la-calera-everton-de-vina-del-mar/HacsRou#id:11986463,,
True,block,assisted,right-foot,low-centre,"{'x': 0, 'y': 49.6, 'z': 19}",2739523,50,,2997,"{'start': {'x': 59.3, 'y': 29.3}, 'block': {'x': 55.1, 'y': 15.3}, 'end': {'x': 50.4, 'y': 0}, 'goal': {'x': 50.4, 'y': 81}}",41,2403,shot,"{'x': 15.3, 'y': 55.1, 'z': 0}",César Pérez,cesar-perez,C. Pérez,M,25,463,,,29.3,59.3,0.0,Unión La Calera,Everton de Viña del Mar,https://www.sofascore.com/football/match/union-la-calera-everton-de-vina-del-mar/HacsRou#id:11986463,,
False,post,assisted,left-foot,right,"{'x': 0, 'y': 44.5, 'z': 6.3}",2739446,45,,2677,"{'start': {'x': 68, 'y': 11.1}, 'end': {'x': 55.5, 'y': 0}, 'goal': {'x': 55.5, 'y': 93.7}}",1,23,shot,,Rodrigo Contreras,rodrigo-contreras,R. Contreras,F,27,268,,,11.1,68.0,0.0,Unión La Calera,Everton de Viña del Mar,https://www.sofascore.com/football/match/union-la-calera-everton-de-vina-del-mar/HacsRou#id:11986463,,
True,miss,assisted,head,close-high,"{'x': 0, 'y': 52.4, 'z': 54.2}",2739441,42,,2498,"{'start': {'x': 44.8, 'y': 7.1}, 'end': {'x': 47.6, 'y': 0}, 'goal': {'x': 47.6, 'y': 45.8}}",4,202,shot,,Franco Soldano,franco-soldano,F. Soldano,F,19,125,,,7.1,44.8,0.0,Unión La Calera,Everton de Viña del Mar,https://www.sofascore.com/football/match/union-la-calera-everton-de-vina-del-mar/HacsRou#id:11986463,,
True,save,assisted,left-foot,low-centre,"{'x': 0, 'y': 50.3, 'z': 7}",2739439,39,,2331,"{'start': {'x': 35.5, 'y': 6.6}, 'block': {'x': 44.8, 'y': 1.1}, 'end': {'x': 49.7, 'y': 0}, 'goal': {'x': 49.7, 'y': 93}}",7,369,shot,"{'x': 1.1, 'y': 44.8, 'z': 0}",Franco Soldano,franco-soldano,F. Soldano,F,19,125,,,6.6,35.5,0.0,Unión La Calera,Everton de Viña del Mar,https://www.sofascore.com/football/match/union-la-calera-everton-de-vina-del-mar/HacsRou#id:11986463,,
False,block,assisted,right-foot,low-right,"{'x': 0, 'y': 47.5, 'z': 19}",2739438,37,,2193,"{'start': {'x': 36.6, 'y': 21.9}, 'block': {'x': 39.3, 'y': 18.1}, 'end': {'x': 52.5, 'y': 0}, 'goal': {'x': 52.5, 'y': 81}}",9,507,shot,"{'x': 18.1, 'y': 39.3, 'z': 0}",Braian Martínez,braian-martinez,B. Martínez,M,29,55,,,21.9,36.6,0.0,Unión La Calera,Everton de Viña del Mar,https://www.sofascore.com/football/match/union-la-calera-everton-de-vina-del-mar/HacsRou#id:11986463,,
